src_ip,dst_ip,bytes,packets,protocol,process,anomaly_score,is_anomaly,timestamp
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.344845
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.378502
108.159.80.95,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.412449
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.445935
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.482668
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.518342
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.556143
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.593353
10.71.162.243,20.43.150.84,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.628230
10.71.162.243,20.43.150.84,147,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.664784
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:27:01.681235
20.43.150.84,10.71.162.243,628,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.714750
20.43.150.84,10.71.162.243,175,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.750003
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.783277
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.819204
10.71.162.243,20.43.150.84,85,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.854273
10.71.162.243,10.71.162.92,100,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:01.870744
10.71.162.243,10.71.162.92,100,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:01.904138
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.940406
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.974701
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.008220
20.43.150.84,10.71.162.243,272,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.047015
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.082285
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.116102
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.151068
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.185236
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.218730
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.252430
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.318855
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.352973
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.386882
10.71.162.92,10.71.162.243,224,1,UDP,Unknown,0.0,False,2025-09-08T06:27:02.421455
10.71.162.92,10.71.162.243,266,1,UDP,Unknown,0.0,False,2025-09-08T06:27:02.456779
10.71.162.243,72.154.7.248,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.491470
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.527062
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:27:02.543824
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.582183
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.622134
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.657682
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.692530
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.729844
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.769380
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.805148
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.841201
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.877120
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.912348
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.948444
20.43.150.84,10.71.162.243,7854,1,TCP,Unknown,0.0,False,2025-09-08T06:27:02.985042
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.022174
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.057167
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.093301
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.127549
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.161170
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.194087
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.226979
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.293758
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.329499
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.364083
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.398511
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.432371
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.467010
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.502887
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.537802
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.571388
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.605761
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.640701
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.674663
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.708421
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.741668
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.775731
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.808500
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.841992
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.876414
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.909962
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.944022
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:27:03.978972
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.012966
72.154.7.248,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.048176
10.71.162.243,72.154.7.248,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.082362
10.71.162.243,72.154.7.248,277,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.118231
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.151425
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.184777
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.250778
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.284250
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.317722
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.353492
20.43.150.84,10.71.162.243,5254,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.387342
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.422564
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.456406
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.489189
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.522367
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.556739
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.591055
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.626627
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.660114
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.694470
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.729047
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.763850
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.797553
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.831194
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.865116
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.899975
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.934810
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:04.969354
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.003215
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.037171
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.070604
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.103085
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.171411
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.203517
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.236267
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.270741
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.303578
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.336622
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.369767
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.403576
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.438198
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.471261
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.505441
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.539067
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.574062
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.607537
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.641103
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.675325
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.718193
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.753139
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.787811
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.823466
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.857182
20.43.150.84,10.71.162.243,6554,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.893096
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.930087
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:05.965564
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.001536
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.036251
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.070407
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.137008
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.170343
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.203971
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.236327
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.269142
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.304214
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.338704
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.373996
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.406659
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.439759
20.43.150.84,10.71.162.243,762,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.473769
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.508414
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.544212
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.579521
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.615090
72.154.7.248,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.650201
72.154.7.248,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.686236
10.71.162.243,72.154.7.248,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.719939
72.154.7.248,10.71.162.243,1306,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.755525
10.71.162.243,72.154.7.248,212,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.790022
72.154.7.248,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.823465
72.154.7.248,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.856762
10.71.162.243,72.154.7.248,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.890499
10.71.162.243,72.154.7.248,141,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.923309
10.71.162.243,72.154.7.248,337,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.956980
10.71.162.243,72.154.7.248,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:06.990313
10.71.162.243,72.154.7.248,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.023733
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:27:07.042017
72.154.7.248,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.107907
72.154.7.248,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.142264
72.154.7.248,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.176378
72.154.7.248,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.210004
72.154.7.248,10.71.162.243,97,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.244855
10.71.162.243,72.154.7.248,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.279470
10.71.162.243,72.154.7.248,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.314192
10.71.162.243,10.71.162.92,92,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:07.331177
10.71.162.243,10.71.162.92,92,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:07.348427
10.71.162.92,10.71.162.243,179,1,UDP,Unknown,0.0,False,2025-09-08T06:27:07.389868
10.71.162.92,10.71.162.243,236,1,UDP,Unknown,0.0,False,2025-09-08T06:27:07.432076
10.71.162.243,72.154.7.110,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.473108
10.71.162.243,10.71.162.92,89,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:07.492659
10.71.162.243,10.71.162.92,89,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:07.510991
10.71.162.92,10.71.162.243,229,1,UDP,Unknown,0.0,False,2025-09-08T06:27:07.552798
10.71.162.92,10.71.162.243,274,1,UDP,Unknown,0.0,False,2025-09-08T06:27:07.594550
10.71.162.243,52.182.141.63,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.635077
72.154.7.248,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.675338
10.71.162.243,72.154.7.248,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.717469
72.154.7.110,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.758429
10.71.162.243,72.154.7.110,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.797333
10.71.162.243,72.154.7.110,269,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.830480
52.182.141.63,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.865687
10.71.162.243,52.182.141.63,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.900786
10.71.162.243,52.182.141.63,266,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.935703
10.71.162.243,13.95.31.18,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:07.971055
72.154.7.110,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.006143
72.154.7.110,10.71.162.243,1187,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.040168
10.71.162.243,72.154.7.110,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.074899
10.71.162.243,72.154.7.110,212,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.109447
52.182.141.63,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.175680
10.71.162.243,52.182.141.63,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.209373
52.182.141.63,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.243701
52.182.141.63,10.71.162.243,389,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.277542
10.71.162.243,52.182.141.63,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.312299
10.71.162.243,52.182.141.63,212,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.345241
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.378745
10.71.162.243,13.95.31.18,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.413303
10.71.162.243,13.95.31.18,268,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.448988
72.154.7.110,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.483585
72.154.7.110,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.518471
10.71.162.243,72.154.7.110,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.554022
10.71.162.243,72.154.7.110,141,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.589553
10.71.162.243,72.154.7.110,226,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.622670
10.71.162.243,72.154.7.110,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.655927
13.95.31.18,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.690804
13.95.31.18,10.71.162.243,1309,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.724553
10.71.162.243,13.95.31.18,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.758346
10.71.162.243,13.95.31.18,212,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.792329
52.182.141.63,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.827705
52.182.141.63,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.863220
10.71.162.243,52.182.141.63,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.896375
10.71.162.243,52.182.141.63,141,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.931258
10.71.162.243,52.182.141.63,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:08.966283
10.71.162.243,52.182.141.63,295,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.000893
10.71.162.243,52.182.141.63,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.033422
10.71.162.243,52.182.141.63,1277,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.067385
72.154.7.110,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.137205
72.154.7.110,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.173590
10.71.162.243,72.154.7.110,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.206889
10.71.162.243,10.71.162.92,90,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:09.224652
10.71.162.243,10.71.162.92,90,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:09.240951
13.95.31.18,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.275866
13.95.31.18,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.310444
10.71.162.243,13.95.31.18,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.344578
10.71.162.243,13.95.31.18,141,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.378151
10.71.162.243,13.95.31.18,279,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.413260
10.71.162.243,13.95.31.18,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.447206
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.483027
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.516362
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.550366
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.585830
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.620447
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.654917
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.688742
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.723286
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.757615
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.791403
10.71.162.92,10.71.162.243,220,1,UDP,Unknown,0.0,False,2025-09-08T06:27:09.826759
52.182.141.63,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.861996
10.71.162.92,10.71.162.243,264,1,UDP,Unknown,0.0,False,2025-09-08T06:27:09.897540
10.71.162.243,104.46.162.227,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.931914
52.182.141.63,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:09.966413
52.182.141.63,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.000856
10.71.162.243,52.182.141.63,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.035026
72.154.7.110,10.71.162.243,647,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.101143
10.71.162.243,72.154.7.110,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.136044
10.71.162.243,10.71.162.92,94,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:10.152624
10.71.162.243,10.71.162.92,94,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:10.169135
13.95.31.18,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.203610
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.236955
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.271450
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.306556
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.340566
10.71.162.92,10.71.162.243,204,1,UDP,Unknown,0.0,False,2025-09-08T06:27:10.375088
10.71.162.92,10.71.162.243,246,1,UDP,Unknown,0.0,False,2025-09-08T06:27:10.410110
10.71.162.243,23.218.229.218,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:27:10.444465
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.478600
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.513495
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.547844
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:27:10.564605
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.598828
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.632765
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.667884
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.701904
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.736169
10.71.162.243,13.95.31.18,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:10.772136
